Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,severity_score,severity_level,label_id,passed,reject_reason,csr,ocs,sfr,cps,mpqs,mpqs_mode,regime,quality_tier,flags,ocs_failed_constraints,cps_threshold,sfr_threshold_min,sfr_threshold_max,kw_count_clean_tok,kw_count_error_tok,bm_count_error_tok,ocs_norm_level,kw_norm,bm_norm,ocs_rescued_by,ocs_match_rule_kw,ocs_match_rule_bm,domain
WMT_1589,Spelling Error,المطبخ.,مطبخي.,باقي 7 صفحات في الفصل الخامس. ولسه فيه فصلي المفضل واللي مكتوب بشكل رائع. معظم التعديلات بتتعلق بتنسيق الطباعة والتعديلات البسيطة جدًا في الصياغة. لكن محتاج استراحة مع كوب شاي ولسه الرجل شغال في المطبخ.,يتبقى 7 صفحات في الفصل الخامس. ولا يزال فصلي المفضل وهو مكتوب بشكل رائع، معظم التعديلات تغييرات في الطباعة وتعديلات بسيطة جدًا تتعلق بصيغة المعلوم والاقتضاب. لكنني أحتاج إلى استراحة مع كوب من الشاي ولايزال الرجل يعمل في مطبخي.,7 pages left in chapter five. Still my fave chapter and it's in pretty good shape - mostly typesetting changes and very minor edits for active voice and conciseness. But I could really do with a break and a cuppa and the dude is still doing things to my kitchen.,1,Minor,21,True,,0.663716814159292,1.0,0.9152146577835084,0.6681818181818182,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,المطبخ.,مطبخي.,,exact,exact,social
WMT_1596,Spelling Error,قايمة,قائمة,قال لي إنه عمل قايمة بسعر الأرضية كلها لكن الملاك قللوا السعر ودفعوا بس مقابل الجزء جنب الباب اللي اتصلح. ده أحسن.,لقد أخبرني أنه عمل قائمة بسعر الأرضية كلها لكن أصحاب الأرض قللوا السعر ودفعوا فقط مقابل الجزء المجاور للباب حيث تم الإصلاح. وهذا أفضل.,"He told me he did a quote for the whole floor, but the landpeople cheaped out and only paid for the bit by the door where the integrity is gone. It feels a lot better.",1,Minor,21,True,,0.6716417910447761,1.0,0.8856563568115234,0.6666666666666667,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,قايمة,قائمة,,exact,exact,social
WMT_1598,Terminology Substitution,بس,فقط,قال لي إنه عمل قايمة بسعر الأرضية كلها لكن الملاك قللوا السعر ودفعوا بس مقابل الجزء جنب الباب اللي اتصلح. ده أحسن.,لقد أخبرني أنه عمل قائمة بسعر الأرضية كلها لكن أصحاب الأرض قللوا السعر ودفعوا فقط مقابل الجزء المجاور للباب حيث تم الإصلاح. وهذا أفضل.,"He told me he did a quote for the whole floor, but the landpeople cheaped out and only paid for the bit by the door where the integrity is gone. It feels a lot better.",1,Minor,4,True,,0.6716417910447761,1.0,0.8856563568115234,0.6564885496183206,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,بس,فقط,,exact,exact,social
WMT_1604,Terminology Substitution,زي...,مثل...,زي...,مثل...,Like…,1,Minor,4,True,,0.5,1.0,0.7139543890953064,0.9,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,زي...,مثل...,,exact,exact,social
WMT_1655,Terminology Substitution,اللي,الذي,طبعًا لو كنتوا مهتمين بتجربة التحدي اللي استمتعت بمواجهتها.,بالطبع هذا إن كنتن مهتمات في تجربة التحدي الذي استمتعت بمواجهته.,In case you're interested in the challenge ahead I face.,1,Minor,4,True,,0.734375,1.0,0.911084771156311,0.7333333333333334,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,اللي,الذي,,exact,exact,social
WMT_1657,Total Omission,مش هتتساهل,[OMITTED],إدارة FAA مش هتتساهل مع مرضى قصور الانتباه وفرط الحركة ADHD. ومن المستحيل إنها تديلهم شهادة طبية لو بياخدوا أدوية.,لا تتهاون إدارة FAA مع مرضى قصور الانتباه وفرط الحركة ADHD. ومن المؤكد أنها لن تمنح شهادة طبية لمن يتناول أدوية لهذا المرض.,FAA isn't a fan of ADHD. Definitely won't let you get a medical cert if taking medication for it.,1,Minor,1,True,,0.5934959349593496,1.0,0.8930343985557556,0.6585365853658536,1.0,diagnostic,F,A,,,0.55,0.5,0.8,1,0,0,light,مش هتتساهل,[OMITTED],,exact_seq,,social
WMT_1666,Terminology Substitution,أهلاً,مرحبًا,أهلاً في منظمة الطيران العام 😜,مرحبًا في منظمة الطيران العام 😜,Welcome to General Aviation 😜,1,Minor,4,True,,0.8387096774193549,1.0,0.9733635783195496,1.0,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,اهلاً,مرحبًا,,exact,exact,social
WMT_1686,Spelling Error,بيكون كبير,يكون كبيرًا,الوضع على الأرض بيكون سريع والوتيرة عالية جدًا. الإحساس بعدم الاستقرار على الأرض بيكون كبير جدًا ومايتقارنش بالعجل الرباعي/ATV.,الوضع على الأرض يسير بسرعة ووتيرة كبيرة جدًا. حيث إن الشعور بعدم الاستقرار على الأرض يكون كبيرًا جدًا بصورة لا تُقارن مع الدرجات الرباعية/atv.,On the ground things get very fast very quickly. There's a certain Mount of instability on the ground hence motorcycle/atv.,1,Minor,21,True,,0.6690140845070423,1.0,0.8060097694396973,0.6641221374045801,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,بيكون كبير,يكون كبيرًا,,exact_seq,exact_seq,social
WMT_1689,Terminology Substitution,تانية:,أخرى:,آه، معلومة عشوائية تانية:,آه، معلومة عشوائية أخرى:,Oh another random tidbit:,1,Minor,4,True,,0.8,1.0,0.9726040363311768,1.0,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,تانية:,اخري:,,exact,exact,social
WMT_1698,Terminology Substitution,تابع,تتبع,تابع بيانات الرحلات على فلايت أوير.,تتبع بيانات رحلات فلايت أوير.,FlightAware data track.,1,Minor,4,True,,0.8,1.0,0.9453496932983398,0.8064516129032258,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,تابع,تتبع,,exact,exact,social
WMT_1704,Spelling Error,اللي معقولة وصديقة,المعقولة والصديقة,آه، أيوه، السماعة اللي معقولة وصديقة للبيئة هيبقى سعرها (699 دولار).,آه نعم، السماعة المعقولة والصديقة للبيئة سيكون سعرها (699 دولار),"Ah yes, the budget friendly one will do ($699)",1,Minor,21,True,,0.7794117647058824,1.0,0.926070749759674,0.8,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,اللي معقولة وصديقة,المعقولة والصديقة,,exact_seq,exact_seq,social
WMT_1705,Terminology Substitution,هيبقى,سيكون,آه، أيوه، السماعة اللي معقولة وصديقة للبيئة هيبقى سعرها (699 دولار).,آه نعم، السماعة المعقولة والصديقة للبيئة سيكون سعرها (699 دولار),"Ah yes, the budget friendly one will do ($699)",1,Minor,4,True,,0.7794117647058824,1.0,0.926070749759674,0.8253968253968254,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,هيبقي,سيكون,,exact,exact,social
WMT_1713,Terminology Substitution,ده,لقد,ده كان سؤالين، بس هجاوب عليهم :),لقد كان هذا سؤالين، لكني سأجاوب عليهما :),"This one was only 2 questions, but I'll take it :)",1,Minor,4,True,,0.6585365853658536,1.0,0.8594200015068054,0.7105263157894737,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,ده,لقد,,exact,exact,social
WMT_1717,Terminology Substitution,فيه,هناك,فيه 11 وحدة دراسية للي مهتم بالموضوع.,هناك 11 وحدة دراسية لمن يهتم بهذا الأمر.,"For those who are curious, there are 11 study units.",1,Minor,4,True,,0.625,1.0,0.9420918226242064,0.6944444444444444,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,فيه,هناك,,exact,exact,social
WMT_1724,Terminology Substitution,حد,أحد,حد سعيد،,أحد سعيد،,"Happy Sunday,",1,Minor,4,True,,0.8888888888888888,1.0,0.7969858050346375,1.0,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,حد,احد,,exact,exact,social
WMT_1726,Terminology Substitution,أكتر,تزيد,النهارده خلصت أول درس طيران عبر البلاد (طيران لمسافة أكتر من 50 ميل بحري).,أكملت اليوم درسي الأول في الطيران عبر البلاد (الطيران لمسافة تزيد من 50 ميل ملاحي).,"Today, I completed my first Cross Country Flight (Flight over 50 Nautical Miles).",1,Minor,4,True,,0.6385542168674698,1.0,0.9262096881866456,0.6708860759493671,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,اكتر,تزيد,,exact,exact,social
WMT_1727,Terminology Substitution,بحري).,ملاحي).,النهارده خلصت أول درس طيران عبر البلاد (طيران لمسافة أكتر من 50 ميل بحري).,أكملت اليوم درسي الأول في الطيران عبر البلاد (الطيران لمسافة تزيد من 50 ميل ملاحي).,"Today, I completed my first Cross Country Flight (Flight over 50 Nautical Miles).",1,Minor,4,True,,0.6385542168674698,1.0,0.9262096881866456,0.6578947368421053,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,بحري).,ملاحي).,,exact,exact,social
WMT_1735,Terminology Substitution,بنات!,عزيزاتي!,سبت سعيد يا بنات!,سبت سعيد عليكن يا عزيزاتي!,Happy Saturday lovelies!,1,Minor,4,True,,0.5769230769230769,1.0,0.8342081308364868,0.6666666666666667,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,بنات!,عزيزاتي!,,exact,exact,social
WMT_1738,Terminology Substitution,مشاكل,انهيارات,اتمرنا على التعامل مع مشاكل الإقلاع والهبوط والطيران البطيء ومحاكاة عطل المحرك (!) ومسار الطيارة، وعملنا هبوط 3 مرات بمساعدة شوية وتجربة طيران مرة.,حيث تم التدريب على التعامل مع انهيارات الإقلاع والهبوط والطيران البطيئ ومحاكاة فشل المحرك (!) ومسار الطائرة والهبوط 3 مرات مع قدر من المساعدة والتجول مرة واحدة.,"Power on Stall recovery, power off stall recovery, slow flight, simulated engine failure(!), pattern work, 3 landings with a little help, and 1 go around.",1,Minor,4,True,,0.64375,1.0,0.9023202657699584,0.6710526315789473,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,مشاكل,انهيارات,,exact,exact,social
WMT_1745,Spelling Error,طيارة,طائرة,مسار طيارة فلايت أوير.,مسار طائرة فلايت أوير,The FlightAware track,1,Minor,21,True,,0.8636363636363636,1.0,0.8160709142684937,0.9411764705882352,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,طيارة,طائرة,,exact,exact,social
WMT_1753,Spelling Error,بستخدم,أستخدم,بستخدم إطار تلوند في مشروع، بس على مضض.,أستخدم إطار تلوند في أحد المشاريع، لكن على مضض,"I’m using tailwind for a project, very begrudgingly",1,Minor,21,True,,0.7173913043478262,1.0,0.8482463955879211,0.7,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,بستخدم,استخدم,,exact,exact,social
WMT_1757,Spelling Error,هيكون,سيكون,يبدو إن تعلم لغة css هيكون أسهل من تطبيق tbh.,يبدو أن تعلم لغة css سيكون أسهل تطبيق tbh,seems like learning css would be easier tbh,1,Minor,21,True,,0.8666666666666667,1.0,0.9237500429153442,0.875,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,هيكون,سيكون,,exact,exact,social
WMT_1758,Total Omission,من,[OMITTED],يبدو إن تعلم لغة css هيكون أسهل من تطبيق tbh.,يبدو أن تعلم لغة css سيكون أسهل تطبيق tbh,seems like learning css would be easier tbh,1,Minor,1,True,,0.8666666666666667,1.0,0.9237500429153442,0.9069767441860466,1.0,diagnostic,F,A,,,0.55,0.5,0.8,1,0,0,light,من,[OMITTED],,exact,,social
WMT_1764,Terminology Substitution,إيه,ما,تعرف إيه هي أسامي الفئة الدلالية؟ دي لغة CSS وأسماء الفئة,هل تعرف ما هي أسماء الفئة الدلالية؟ إنها لغة css وأسماء الفئة,you know what has semantic class names? css and class names,1,Minor,4,True,,0.7377049180327868,1.0,0.8806426525115967,0.7796610169491526,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,ايه,ما,,exact,exact,social
WMT_1765,Terminology Substitution,أسامي,أسماء,تعرف إيه هي أسامي الفئة الدلالية؟ دي لغة CSS وأسماء الفئة,هل تعرف ما هي أسماء الفئة الدلالية؟ إنها لغة css وأسماء الفئة,you know what has semantic class names? css and class names,1,Minor,4,True,,0.7377049180327868,1.0,0.8806426525115967,0.7678571428571428,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,2,light,اسامي,اسماء,,exact,exact,social
WMT_1766,Terminology Substitution,دي,إنها,تعرف إيه هي أسامي الفئة الدلالية؟ دي لغة CSS وأسماء الفئة,هل تعرف ما هي أسماء الفئة الدلالية؟ إنها لغة css وأسماء الفئة,you know what has semantic class names? css and class names,1,Minor,4,True,,0.7377049180327868,1.0,0.8806426525115967,0.7894736842105263,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,دي,انها,,exact,exact,social
WMT_1776,Terminology Substitution,إيه,ما,إيه إطار Bootstrap ده؟!,ما إطار Bootstrap هذا؟!,"What is this, Bootstrap?!",1,Minor,4,True,,0.7391304347826086,1.0,0.9682665467262268,0.8571428571428572,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,ايه,ما,,exact,exact,social
WMT_1777,Terminology Substitution,ده؟!,هذا؟!,إيه إطار Bootstrap ده؟!,ما إطار Bootstrap هذا؟!,"What is this, Bootstrap?!",1,Minor,4,True,,0.7391304347826086,1.0,0.9682665467262268,0.8421052631578947,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,ده؟!,هذا؟!,,exact,exact,social
WMT_1778,Total Omission,بصراحة,[OMITTED],@user48 بصراحة إطار Bootstrap هو الحل لتفادي مشاكل إطار تولند.,@user48 إطار Bootstrap سيكون المخرج المناسب لتجاوز إطار تولند,@user48 Bootstrap would be sweet relief over tailwind,1,Minor,1,True,,0.5806451612903225,1.0,0.7379388809204102,0.6721311475409837,1.0,diagnostic,F,A,,,0.55,0.5,0.8,1,0,0,light,بصراحة,[OMITTED],,exact,,social
WMT_1795,Terminology Substitution,ولا,أم,@user20 ده معناه إنك بتقطع 2.8 كم في اليوم تقريبًا؟ بتعمل ده على عجلة ثابتة ولا في المياه؟,@user20 هل هذا يعني أنك تقطع 2.8 كم في اليوم على الأقل؟ هل تفعل هذا على دراجة ثابتة أم في المياه؟,@user20 so every day you row at least 2.8km? Is that on the erg or on the water?,1,Minor,4,True,,0.6494845360824743,1.0,0.9181960821151732,0.6736842105263158,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,ولا,ام,,exact,exact,social
WMT_1799,Terminology Substitution,بيزيد,يزداد,هاجس التحوط المالي بيزيد عندي.,هاجس التحوط المالي يزداد عندي.,my hedges are getting big.,1,Minor,4,True,,0.9,1.0,0.9468424320220948,1.0,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,بيزيد,يزداد,,exact,exact,social
WMT_1809,Spelling Error,وااااهووووو!! جميل,واااااهووووو!! رائع,وااااهووووو!! جميل,واااااهووووو!! رائع,waaaaahoooo!! lol,1,Minor,21,True,,0.736842105263158,1.0,0.9474894404411316,0.9,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,وااااهووووو!! جميل,واااااهووووو!! رائع,,exact_seq,exact_seq,social
WMT_1810,Terminology Substitution,يلا,تقدم,يلا يا سهم nok، 3.74$ يلا يا كبير!,تقدم يا سهم nok، 3.74$ هيا بنا.,"come on nok, $3.74 let’s go.",1,Minor,4,True,,0.6470588235294117,1.0,0.7138867378234863,0.7419354838709677,1.0,diagnostic,F,A,,,0.55,0.68,1.0,2,0,1,light,يلا,تقدم,,exact,exact,social
WMT_1812,Spelling Error,وااااهو,وااهوو,وااااهو x 2,وااهوو x 2,waahoo x 2,1,Minor,21,True,,0.7272727272727273,1.0,0.989981174468994,1.0,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,وااااهو,وااهوو,,exact,exact,social
WMT_1816,Terminology Substitution,أيواااااااا!,نعممممم!,أيواااااااا!,نعممممم!,yeeee!,1,Minor,4,True,,0.0833333333333333,1.0,0.7000075578689575,0.9,0.6025830564699252,diagnostic,F,A,low_mpqs,,0.55,0.68,1.0,1,0,1,light,ايواااااااا!,نعممممم!,,exact,exact,social
WMT_1823,Terminology Substitution,جماعة.,رفاق,واضح إن في مستويين لسه مخلصوش في لعبة سوبر ماريو ميكر الأصلية يا جماعة.,من الواضح أن هناك مستويان لم يتم الانتهاء منهما في لعبة سوبر ماريو ميكر الأصلية يا رفاق,Apparently there are only two levels that haven't been cleared in the original Super Mario Maker lol,1,Minor,4,True,,0.6091954022988506,1.0,0.8391501307487488,0.6506024096385542,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,جماعة.,رفاق,,exact,exact,social
WMT_1880,Terminology Substitution,الشغل.,العمل.,تم التخلص من مرحلة الفوضى عن طريق الشغل.,تم إبعاد مرحلة الفوضى عن طريق العمل.,Got the messy stage out of the way.,1,Minor,4,True,,0.725,1.0,0.9469183683395386,0.7352941176470589,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,الشغل.,العمل.,,exact,exact,social
WMT_1882,Terminology Substitution,الجاي.,المقبل,المكان جاهز لاستقبال صنايعي الطين الأسبوع الجاي.,المكان جاهز لاستقبال عامل الجص الأسبوع المقبل,Ready for the plasterer next week,1,Minor,4,True,,0.75,1.0,0.7188000082969666,0.8095238095238095,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,الجاي.,المقبل,,exact,exact,social
WMT_1890,Spelling Error,إني افتكرت أضيف,إنني تذكرت إضافة,حتى إني افتكرت أضيف فتحة التهوية الكبيرة عشان نحمي المدفأة من الرطوبة.,حتى إنني تذكرت إضافة فتحة التهوية الرائعة لحماية المدفأة من التعرض للرطوبة,And even remembered to add the cute little air vent to keep the chimney from getting damp,1,Minor,21,True,,0.6486486486486487,1.0,0.852165937423706,0.6724137931034483,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,اني افتكرت اضيف,انني تذكرت اضافة,,exact_seq,exact_seq,social
WMT_1993,Spelling Error,الماية.,الماء.,البندقية مدينة فوق سطح الماية. مكان جميل ورومانسي بيجذب ملايين الزوار كل سنة. لكن على بعد خطوات من الطرق السياحية المشهورة، في بندقية تانية خالص، ساكنها مخلوقات مبهرة. الفيلم ده بيستكشف بندقية محدش شافها غير قليل، مدينة فيها حياة مزدوجة مدهشة.,البندقية مدينة فوق سطح الماء. مكان يتميز بالجمال والرومانسية يجذب ملايين من الزوار كل سنة. على بعد خطوات قليلة من الطرق السياحية المعروفة جدًأ، توجد بندقية مختلفة جدًا، يسكنها مخلوقات رائعة. هذا الفيلم يكتشف بندقية لم يراها إلا القليل، مدينة بها حياة مزدوجة مذهلة.,"Venice, city on the water. A place of beauty and romance that attracts millions of visitors every year. Just a few steps from the well-trodden tourist routes, there's a very different Venice, one populated by fascinating creatures. This film explores a Venice that few people ever see, a city that has a surprising double life.",1,Minor,21,True,,0.6893939393939394,1.0,0.938762664794922,0.689922480620155,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,الماية.,الماء.,,exact,exact,speech
WMT_1995,Total Omission,لكن,[OMITTED],البندقية مدينة فوق سطح الماية. مكان جميل ورومانسي بيجذب ملايين الزوار كل سنة. لكن على بعد خطوات من الطرق السياحية المشهورة، في بندقية تانية خالص، ساكنها مخلوقات مبهرة. الفيلم ده بيستكشف بندقية محدش شافها غير قليل، مدينة فيها حياة مزدوجة مدهشة.,البندقية مدينة فوق سطح الماء. مكان يتميز بالجمال والرومانسية يجذب ملايين من الزوار كل سنة. على بعد خطوات قليلة من الطرق السياحية المعروفة جدًأ، توجد بندقية مختلفة جدًا، يسكنها مخلوقات رائعة. هذا الفيلم يكتشف بندقية لم يراها إلا القليل، مدينة بها حياة مزدوجة مذهلة.,"Venice, city on the water. A place of beauty and romance that attracts millions of visitors every year. Just a few steps from the well-trodden tourist routes, there's a very different Venice, one populated by fascinating creatures. This film explores a Venice that few people ever see, a city that has a surprising double life.",1,Minor,1,True,,0.6893939393939394,1.0,0.938762664794922,0.7007575757575757,1.0,diagnostic,F,A,,,0.55,0.5,0.8,1,0,0,light,لكن,[OMITTED],,exact,,speech
WMT_2001,Terminology Substitution,فيها,بها,البندقية مدينة فوق سطح الماية. مكان جميل ورومانسي بيجذب ملايين الزوار كل سنة. لكن على بعد خطوات من الطرق السياحية المشهورة، في بندقية تانية خالص، ساكنها مخلوقات مبهرة. الفيلم ده بيستكشف بندقية محدش شافها غير قليل، مدينة فيها حياة مزدوجة مدهشة.,البندقية مدينة فوق سطح الماء. مكان يتميز بالجمال والرومانسية يجذب ملايين من الزوار كل سنة. على بعد خطوات قليلة من الطرق السياحية المعروفة جدًأ، توجد بندقية مختلفة جدًا، يسكنها مخلوقات رائعة. هذا الفيلم يكتشف بندقية لم يراها إلا القليل، مدينة بها حياة مزدوجة مذهلة.,"Venice, city on the water. A place of beauty and romance that attracts millions of visitors every year. Just a few steps from the well-trodden tourist routes, there's a very different Venice, one populated by fascinating creatures. This film explores a Venice that few people ever see, a city that has a surprising double life.",1,Minor,4,True,,0.6893939393939394,1.0,0.938762664794922,0.6934865900383143,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,فيها,بها,,exact,exact,speech
WMT_2002,Terminology Substitution,مدهشة.,مذهلة.,البندقية مدينة فوق سطح الماية. مكان جميل ورومانسي بيجذب ملايين الزوار كل سنة. لكن على بعد خطوات من الطرق السياحية المشهورة، في بندقية تانية خالص، ساكنها مخلوقات مبهرة. الفيلم ده بيستكشف بندقية محدش شافها غير قليل، مدينة فيها حياة مزدوجة مدهشة.,البندقية مدينة فوق سطح الماء. مكان يتميز بالجمال والرومانسية يجذب ملايين من الزوار كل سنة. على بعد خطوات قليلة من الطرق السياحية المعروفة جدًأ، توجد بندقية مختلفة جدًا، يسكنها مخلوقات رائعة. هذا الفيلم يكتشف بندقية لم يراها إلا القليل، مدينة بها حياة مزدوجة مذهلة.,"Venice, city on the water. A place of beauty and romance that attracts millions of visitors every year. Just a few steps from the well-trodden tourist routes, there's a very different Venice, one populated by fascinating creatures. This film explores a Venice that few people ever see, a city that has a surprising double life.",1,Minor,4,True,,0.6893939393939394,1.0,0.938762664794922,0.689922480620155,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,مدهشة.,مذهلة.,,exact,exact,speech
WMT_2028,Terminology Substitution,دي,هذه,دي صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان ماشي وسط رتل عسكري. الشيء الصادم في الصورة دي هو حجمه الحقيقي. طوله مش أقل من 4 متر، يعني حوالي 13 قدم على الأقل. وده بيخليه أطول بكتير من أي لاعب NBA، زي شاكيل أونيل أو,هذه صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان يسير وسط رتل عسكري. الأمر الصادم في هذه الصورة هو حجمه الحقيقي. حيث لا يقل طول قامته عن 4 أمتار، أي 13 قدمًا على الأقل. ومن ثم، فإنه أطول بكثير من أي عملاق آخر في بطولة NBA، مثل شاكيل أونيل، أو,"This is an authentic and real old footage of a true certain giant individual from Japan, walking in some military parade. What's shocking about it is his actual size. He has a stature of at least 4 meters high, which is minimum 13 in feet. Thus, he is genuinely taller and more massive than each and every other original NBA player, for example, like Shaquille O'Neal, or",1,Minor,4,True,,0.708502024291498,1.0,0.9241591095924376,0.7172131147540983,1.0,diagnostic,F,A,,,0.55,0.68,1.0,2,0,2,light,دي,هذه,,exact,exact,speech
WMT_2029,Terminology Substitution,ماشي,يسير,دي صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان ماشي وسط رتل عسكري. الشيء الصادم في الصورة دي هو حجمه الحقيقي. طوله مش أقل من 4 متر، يعني حوالي 13 قدم على الأقل. وده بيخليه أطول بكتير من أي لاعب NBA، زي شاكيل أونيل أو,هذه صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان يسير وسط رتل عسكري. الأمر الصادم في هذه الصورة هو حجمه الحقيقي. حيث لا يقل طول قامته عن 4 أمتار، أي 13 قدمًا على الأقل. ومن ثم، فإنه أطول بكثير من أي عملاق آخر في بطولة NBA، مثل شاكيل أونيل، أو,"This is an authentic and real old footage of a true certain giant individual from Japan, walking in some military parade. What's shocking about it is his actual size. He has a stature of at least 4 meters high, which is minimum 13 in feet. Thus, he is genuinely taller and more massive than each and every other original NBA player, for example, like Shaquille O'Neal, or",1,Minor,4,True,,0.708502024291498,1.0,0.9241591095924376,0.7201646090534979,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,ماشي,يسير,,exact,exact,speech
WMT_2030,Terminology Substitution,الشيء,الأمر,دي صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان ماشي وسط رتل عسكري. الشيء الصادم في الصورة دي هو حجمه الحقيقي. طوله مش أقل من 4 متر، يعني حوالي 13 قدم على الأقل. وده بيخليه أطول بكتير من أي لاعب NBA، زي شاكيل أونيل أو,هذه صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان يسير وسط رتل عسكري. الأمر الصادم في هذه الصورة هو حجمه الحقيقي. حيث لا يقل طول قامته عن 4 أمتار، أي 13 قدمًا على الأقل. ومن ثم، فإنه أطول بكثير من أي عملاق آخر في بطولة NBA، مثل شاكيل أونيل، أو,"This is an authentic and real old footage of a true certain giant individual from Japan, walking in some military parade. What's shocking about it is his actual size. He has a stature of at least 4 meters high, which is minimum 13 in feet. Thus, he is genuinely taller and more massive than each and every other original NBA player, for example, like Shaquille O'Neal, or",1,Minor,4,True,,0.708502024291498,1.0,0.9241591095924376,0.7148760330578512,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,الشيء,الامر,,exact,exact,speech
WMT_2031,Total Omission,دي,[OMITTED],دي صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان ماشي وسط رتل عسكري. الشيء الصادم في الصورة دي هو حجمه الحقيقي. طوله مش أقل من 4 متر، يعني حوالي 13 قدم على الأقل. وده بيخليه أطول بكتير من أي لاعب NBA، زي شاكيل أونيل أو,هذه صورة قديمة وحقيقية وأصلية لعملاق حقيقي من اليابان يسير وسط رتل عسكري. الأمر الصادم في هذه الصورة هو حجمه الحقيقي. حيث لا يقل طول قامته عن 4 أمتار، أي 13 قدمًا على الأقل. ومن ثم، فإنه أطول بكثير من أي عملاق آخر في بطولة NBA، مثل شاكيل أونيل، أو,"This is an authentic and real old footage of a true certain giant individual from Japan, walking in some military parade. What's shocking about it is his actual size. He has a stature of at least 4 meters high, which is minimum 13 in feet. Thus, he is genuinely taller and more massive than each and every other original NBA player, for example, like Shaquille O'Neal, or",1,Minor,1,True,,0.708502024291498,1.0,0.9241591095924376,0.708502024291498,1.0,diagnostic,F,A,,,0.55,0.5,0.8,2,0,0,light,دي,[OMITTED],,exact,,speech
