fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
0,GOLD_0359,2014/s/2014/943/84:1,Total Omission,Total Omission,True,0.993351936340332
0,GOLD_0360,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9875932335853577
0,GOLD_0361,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9893149137496948
0,GOLD_0362,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9878346920013428
0,GOLD_0363,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9879938364028931
0,GOLD_0364,2005/s/2005/625/226:5,Total Omission,Total Omission,True,0.8949971795082092
0,GOLD_0365,2005/s/2005/625/226:5,Total Omission,Total Omission,True,0.9032636880874634
0,GOLD_0366,2005/s/2005/625/226:5,Total Omission,Total Omission,True,0.8788880109786987
0,GOLD_0367,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9815482497215271
0,GOLD_0368,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9804831743240356
0,GOLD_0369,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9815482497215271
0,GOLD_0370,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9796860814094543
0,GOLD_0371,2008/s/2008/251/40:4,Total Omission,Register Mismatch,False,0.20168720185756683
0,GOLD_0373,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.8978589177131653
0,GOLD_0374,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.8942398428916931
0,GOLD_0375,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.8978589177131653
0,GOLD_0376,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.8978589177131653
0,GOLD_0377,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.8942398428916931
0,GOLD_0378,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.8978589177131653
0,GOLD_0379,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9057822823524475
0,GOLD_0380,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.8953812122344971
0,GOLD_0381,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.8879888653755188
0,GOLD_0382,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.8953812122344971
0,GOLD_0383,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.881415069103241
0,GOLD_0384,2014/s/prst/2014/3/1073:1,Wrong Word Order,Register Mismatch,False,0.6625608205795288
0,GOLD_0385,2012/s/2012/245/16:1,Wrong Word Order,Register Mismatch,False,0.21206586062908173
0,GOLD_0391,2005/s/2005/690/14:3,Progressive to Perfective,Terminology Substitution,False,0.34806346893310547
0,GOLD_0392,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.9900671243667603
0,GOLD_0393,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.9897592067718506
0,GOLD_0394,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.9903426170349121
0,GOLD_0395,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.9903426170349121
0,GOLD_0396,2004/s/2004/170/40:1,Progressive to Perfective,Register Mismatch,False,0.5191072225570679
0,GOLD_0410,2005/s/2005/699/320:3,Tanween Omission,Register Mismatch,False,0.41300860047340393
0,GOLD_0411,2005/s/2005/699/320:3,Tanween Omission,Register Mismatch,False,0.4246344566345215
0,GOLD_0412,2005/s/2005/699/320:3,Tanween Omission,Register Mismatch,False,0.4246344566345215
0,GOLD_0413,2014/s/2014/919/26:2,Tanween Omission,Register Mismatch,False,0.4983679950237274
0,GOLD_0414,2014/s/2014/919/26:2,Tanween Omission,Register Mismatch,False,0.5041916966438293
0,GOLD_0415,2014/s/2014/919/26:2,Tanween Omission,Register Mismatch,False,0.5041916966438293
0,GOLD_0419,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.8686944842338562
0,GOLD_0420,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.8632597327232361
0,GOLD_0421,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.8672559857368469
0,GOLD_0422,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.8676280379295349
0,GOLD_0423,2011/s/2011/245/51:2,Adjective to Noun,Register Mismatch,False,0.3481527864933014
0,GOLD_0424,2011/s/2011/245/51:2,Adjective to Noun,Register Mismatch,False,0.35346725583076477
0,GOLD_0425,2011/s/2011/245/51:2,Adjective to Noun,Register Mismatch,False,0.3481527864933014
0,GOLD_0430,2002/s/2002/169/93:5,Passive to Active Voice,Passive to Active Voice,True,0.7981939315795898
0,GOLD_0431,2002/s/2002/169/93:5,Passive to Active Voice,Passive to Active Voice,True,0.805814266204834
0,GOLD_0432,2002/s/2002/169/93:5,Passive to Active Voice,Passive to Active Voice,True,0.7981939315795898
