Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,severity_score,severity_level,label_id,passed,reject_reason,csr,ocs,sfr,cps,mpqs,mpqs_mode,regime,quality_tier,flags,ocs_failed_constraints,cps_threshold,sfr_threshold_min,sfr_threshold_max,kw_count_clean_tok,kw_count_error_tok,bm_count_error_tok,ocs_norm_level,kw_norm,bm_norm,ocs_rescued_by,ocs_match_rule_kw,ocs_match_rule_bm,domain
WMT_5060,Total Omission,خلّص,[OMITTED],سويب خلّص تركيب السقف وتغطية الأرض. المفروض ذا يكون آمن أكثر أمانًا للغربان اللي بتحب تبني أعشاشها هناك 🪺,أنهى سويب تركيب السقف وتغطية الأرض. يجب أن يكون هذا أكثر أمانًا للغربان التي تحب بناء أعشاشها هناك 🪺,Sweep has done the capping and cowling. Should be a bit safer for the rooks that like to nest up there 🪺,1,Minor,1,True,,0.7619047619047619,1.0,0.902896761894226,0.7722772277227723,1.0,diagnostic,F,A,,,0.55,0.5,0.8,1,0,0,light,خلّص,[OMITTED],,exact,,social
WMT_5062,Terminology Substitution,آمن,هذا,سويب خلّص تركيب السقف وتغطية الأرض. المفروض ذا يكون آمن أكثر أمانًا للغربان اللي بتحب تبني أعشاشها هناك 🪺,أنهى سويب تركيب السقف وتغطية الأرض. يجب أن يكون هذا أكثر أمانًا للغربان التي تحب بناء أعشاشها هناك 🪺,Sweep has done the capping and cowling. Should be a bit safer for the rooks that like to nest up there 🪺,1,Minor,4,True,,0.7619047619047619,1.0,0.902896761894226,0.7843137254901961,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,امن,هذا,,exact,exact,social
WMT_5089,Spelling Error,إلى <body>.,حتى <body>,1. من أول مستند HTML إلى <body>.,1. بداية مستند HTML حتى <body>,1. start of HTML document up to <body>,1,Minor,21,True,,0.71875,1.0,0.891083836555481,0.7142857142857143,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,الي <body>.,حتي <body>,,exact_seq,exact_seq,social
WMT_5092,Terminology Substitution,لين,إلى,بعدها المتصفح يدخل الأقسام من 1 لين 6 اللي فوق القسم 7 في صفحة الويب.,بعدها سيحرص المتصفح على إدراج الأقسام من 1 إلى 6 *فوق* القسم 7 على صفحة الويب.,The browser would then make sure to insert the sections 1 to 6 *above* section 7 on the web page.,1,Minor,4,True,,0.6666666666666667,1.0,0.8727485537528992,0.6933333333333334,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,لين,الي,,exact,exact,social
WMT_5094,Terminology Substitution,في,على,بعدها المتصفح يدخل الأقسام من 1 لين 6 اللي فوق القسم 7 في صفحة الويب.,بعدها سيحرص المتصفح على إدراج الأقسام من 1 إلى 6 *فوق* القسم 7 على صفحة الويب.,The browser would then make sure to insert the sections 1 to 6 *above* section 7 on the web page.,1,Minor,4,True,,0.6666666666666667,1.0,0.8727485537528992,0.6933333333333334,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,2,light,في,علي,,exact,exact,social
WMT_5117,Terminology Substitution,يعدّل,تصحيح,‎@user22 أها، أبي المتصفح يعدّل ترتيب الـDOM؟,@user22 أوه، هل تريد من المتصفح تصحيح ترتيب DOM؟,"@user22 oh, you want the browser to fix up the DOM order?",1,Minor,4,True,,0.5833333333333333,1.0,0.8442560434341431,0.6511627906976745,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,يعدّل,تصحيح,,exact,exact,social
WMT_5147,Terminology Substitution,في,خلال,هلا بيكم في مدينة كوزا في إيطاليا. فيه اعتقاد إن كوزا كانت مستعمرة رومانية قديمة. وكان فيه تنقيب في الموقع أربع مرات على الأقل في القرن الماضي. وش فيه للتنقيب عنه إذا كانت كوزا في الأصل موقع روماني؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، لأن معبد البانثيون يقع على نفس مستوى الأرض مع المباني الحديثة الموجودة حوله. وليش حصل كذا؟ لأن البانثيون اتبنى على الأرجح في العصر الروماني. وكمان موجه بالاتجاهات الأصلية تقريبًا، وذا بيشير إلى إنه من المستحيل يكون قديم جدًا.,مرحبًا بكم في مدينة كوزا الإيطالية. يُعتقد أن كوزا كانت مستعمرة رومانية قديمة. وتم التنقيب في الموقع أربع مرات على الأقل خلال القرن الماضي. ماذا هناك للتنقيب عنه إذا كانت كوزا في الأصل موقعًا رومانيًا؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، فحتى البانثيون يقع على نفس مستوى الأرض مع المباني المعاصرة المحيطة به. ولم حصل ذلك؟ لأن البانثيون بُني على الأرجح في العصر الروماني. كما أنه موجه بالاتجاهات الأصلية تقريبًا، مما يشير إلى أنه لا يمكن أن يكون قديمًا جدًا.,"Welcome to Cosa, in Italy. Cosa is believed to be an ancient Roman settlement. The site was excavated at least four times over the last century. What is there to excavate if Cosa is originally a Roman site? Was the Pantheon in Rome excavated? No, the Pantheon is even at the same ground level as the surrounding, contemporary buildings. And why is that? Because the Pantheon was probably built during the Roman era. It is also almost cardinally oriented, which indicates that it cannot be very ancient.",1,Minor,4,True,,0.814498933901919,1.0,0.969838559627533,0.8137044967880086,1.0,diagnostic,F,A,,,0.55,0.68,1.0,11,6,1,light,في,خلال,,exact,exact,speech
WMT_5149,Spelling Error,موقع روماني؟,موقعًا رومانيًا؟,هلا بيكم في مدينة كوزا في إيطاليا. فيه اعتقاد إن كوزا كانت مستعمرة رومانية قديمة. وكان فيه تنقيب في الموقع أربع مرات على الأقل في القرن الماضي. وش فيه للتنقيب عنه إذا كانت كوزا في الأصل موقع روماني؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، لأن معبد البانثيون يقع على نفس مستوى الأرض مع المباني الحديثة الموجودة حوله. وليش حصل كذا؟ لأن البانثيون اتبنى على الأرجح في العصر الروماني. وكمان موجه بالاتجاهات الأصلية تقريبًا، وذا بيشير إلى إنه من المستحيل يكون قديم جدًا.,مرحبًا بكم في مدينة كوزا الإيطالية. يُعتقد أن كوزا كانت مستعمرة رومانية قديمة. وتم التنقيب في الموقع أربع مرات على الأقل خلال القرن الماضي. ماذا هناك للتنقيب عنه إذا كانت كوزا في الأصل موقعًا رومانيًا؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، فحتى البانثيون يقع على نفس مستوى الأرض مع المباني المعاصرة المحيطة به. ولم حصل ذلك؟ لأن البانثيون بُني على الأرجح في العصر الروماني. كما أنه موجه بالاتجاهات الأصلية تقريبًا، مما يشير إلى أنه لا يمكن أن يكون قديمًا جدًا.,"Welcome to Cosa, in Italy. Cosa is believed to be an ancient Roman settlement. The site was excavated at least four times over the last century. What is there to excavate if Cosa is originally a Roman site? Was the Pantheon in Rome excavated? No, the Pantheon is even at the same ground level as the surrounding, contemporary buildings. And why is that? Because the Pantheon was probably built during the Roman era. It is also almost cardinally oriented, which indicates that it cannot be very ancient.",1,Minor,21,True,,0.814498933901919,1.0,0.969838559627533,0.8183807439824945,1.0,score,F,A,,,0.55,0.78,1.0,1,0,1,light,موقع روماني؟,موقعًا رومانيًا؟,,exact_seq,exact_seq,speech
WMT_5152,Terminology Substitution,كذا؟,ذلك؟,هلا بيكم في مدينة كوزا في إيطاليا. فيه اعتقاد إن كوزا كانت مستعمرة رومانية قديمة. وكان فيه تنقيب في الموقع أربع مرات على الأقل في القرن الماضي. وش فيه للتنقيب عنه إذا كانت كوزا في الأصل موقع روماني؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، لأن معبد البانثيون يقع على نفس مستوى الأرض مع المباني الحديثة الموجودة حوله. وليش حصل كذا؟ لأن البانثيون اتبنى على الأرجح في العصر الروماني. وكمان موجه بالاتجاهات الأصلية تقريبًا، وذا بيشير إلى إنه من المستحيل يكون قديم جدًا.,مرحبًا بكم في مدينة كوزا الإيطالية. يُعتقد أن كوزا كانت مستعمرة رومانية قديمة. وتم التنقيب في الموقع أربع مرات على الأقل خلال القرن الماضي. ماذا هناك للتنقيب عنه إذا كانت كوزا في الأصل موقعًا رومانيًا؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، فحتى البانثيون يقع على نفس مستوى الأرض مع المباني المعاصرة المحيطة به. ولم حصل ذلك؟ لأن البانثيون بُني على الأرجح في العصر الروماني. كما أنه موجه بالاتجاهات الأصلية تقريبًا، مما يشير إلى أنه لا يمكن أن يكون قديمًا جدًا.,"Welcome to Cosa, in Italy. Cosa is believed to be an ancient Roman settlement. The site was excavated at least four times over the last century. What is there to excavate if Cosa is originally a Roman site? Was the Pantheon in Rome excavated? No, the Pantheon is even at the same ground level as the surrounding, contemporary buildings. And why is that? Because the Pantheon was probably built during the Roman era. It is also almost cardinally oriented, which indicates that it cannot be very ancient.",1,Minor,4,True,,0.814498933901919,1.0,0.969838559627533,0.8193548387096774,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,كذا؟,ذلك؟,,exact,exact,speech
WMT_5153,Terminology Substitution,اتبنى,بُني,هلا بيكم في مدينة كوزا في إيطاليا. فيه اعتقاد إن كوزا كانت مستعمرة رومانية قديمة. وكان فيه تنقيب في الموقع أربع مرات على الأقل في القرن الماضي. وش فيه للتنقيب عنه إذا كانت كوزا في الأصل موقع روماني؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، لأن معبد البانثيون يقع على نفس مستوى الأرض مع المباني الحديثة الموجودة حوله. وليش حصل كذا؟ لأن البانثيون اتبنى على الأرجح في العصر الروماني. وكمان موجه بالاتجاهات الأصلية تقريبًا، وذا بيشير إلى إنه من المستحيل يكون قديم جدًا.,مرحبًا بكم في مدينة كوزا الإيطالية. يُعتقد أن كوزا كانت مستعمرة رومانية قديمة. وتم التنقيب في الموقع أربع مرات على الأقل خلال القرن الماضي. ماذا هناك للتنقيب عنه إذا كانت كوزا في الأصل موقعًا رومانيًا؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، فحتى البانثيون يقع على نفس مستوى الأرض مع المباني المعاصرة المحيطة به. ولم حصل ذلك؟ لأن البانثيون بُني على الأرجح في العصر الروماني. كما أنه موجه بالاتجاهات الأصلية تقريبًا، مما يشير إلى أنه لا يمكن أن يكون قديمًا جدًا.,"Welcome to Cosa, in Italy. Cosa is believed to be an ancient Roman settlement. The site was excavated at least four times over the last century. What is there to excavate if Cosa is originally a Roman site? Was the Pantheon in Rome excavated? No, the Pantheon is even at the same ground level as the surrounding, contemporary buildings. And why is that? Because the Pantheon was probably built during the Roman era. It is also almost cardinally oriented, which indicates that it cannot be very ancient.",1,Minor,4,True,,0.814498933901919,1.0,0.969838559627533,0.8211206896551724,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,اتبني,بُني,,exact,exact,speech
WMT_5157,Spelling Error,قديم,قديمًا,هلا بيكم في مدينة كوزا في إيطاليا. فيه اعتقاد إن كوزا كانت مستعمرة رومانية قديمة. وكان فيه تنقيب في الموقع أربع مرات على الأقل في القرن الماضي. وش فيه للتنقيب عنه إذا كانت كوزا في الأصل موقع روماني؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، لأن معبد البانثيون يقع على نفس مستوى الأرض مع المباني الحديثة الموجودة حوله. وليش حصل كذا؟ لأن البانثيون اتبنى على الأرجح في العصر الروماني. وكمان موجه بالاتجاهات الأصلية تقريبًا، وذا بيشير إلى إنه من المستحيل يكون قديم جدًا.,مرحبًا بكم في مدينة كوزا الإيطالية. يُعتقد أن كوزا كانت مستعمرة رومانية قديمة. وتم التنقيب في الموقع أربع مرات على الأقل خلال القرن الماضي. ماذا هناك للتنقيب عنه إذا كانت كوزا في الأصل موقعًا رومانيًا؟ هل تم التنقيب في معبد البانثيون في روما؟ لا، فحتى البانثيون يقع على نفس مستوى الأرض مع المباني المعاصرة المحيطة به. ولم حصل ذلك؟ لأن البانثيون بُني على الأرجح في العصر الروماني. كما أنه موجه بالاتجاهات الأصلية تقريبًا، مما يشير إلى أنه لا يمكن أن يكون قديمًا جدًا.,"Welcome to Cosa, in Italy. Cosa is believed to be an ancient Roman settlement. The site was excavated at least four times over the last century. What is there to excavate if Cosa is originally a Roman site? Was the Pantheon in Rome excavated? No, the Pantheon is even at the same ground level as the surrounding, contemporary buildings. And why is that? Because the Pantheon was probably built during the Roman era. It is also almost cardinally oriented, which indicates that it cannot be very ancient.",1,Minor,21,True,,0.814498933901919,1.0,0.969838559627533,0.8,1.0,score,F,A,,,0.55,0.78,1.0,2,1,1,light,قديم,قديمًا,,suffix_ة,exact,speech
WMT_5181,Terminology Substitution,ذا,إنه,ذا مشروع سهل بشكل مبالغ فيه. على سبيل المثال، مو من الصعب مطابقة الأشياء معًا. وذا هو أجمل ما في المشروع. تمام، انتهينا؟ الآن راح أبدأ بذي الطريقة. راح أضع الغراء على طول الطريق وأعمل على جانب واحد في كل مرة. حنّا نبدأ الحين. أمرره فوق القصدير مباشرةً، وفوق الحافة... القصدير، الحافة. يا الله. راح آخذ ذا أحرّكه على طول الطريق.,إنه مشروع سهل للغاية، على نحو مدهش. مثلاً، ليس من الصعب مطابقة الأشياء معًا. لذا هذا هو أجمل ما في المشروع. حسنًا إذاً لقد انتهينا أليس كذلك؟ فالآن سأبدأ بهذه الطريقة. فقط سأقوم بوضع الغراء على طول الطريق وأعمل على جانب واحد في كل مرة. ها نحن نبدأ. أقوم بتمريره فوق القصدير مباشرةً، وفوق الحافة... القصدير، الحافة. يا إلهي. إذًا سآخذ هذا وأقوم بتحريكه على طول الطريق.,"This is a super, super easy project, surprisingly. Like, it's not hard to match things up. So that's the nice thing about this project. Okay, so that's down, right? So now I'm going to start this way. I'm just going to run the glue all the way around and do one side at a time. So here we go. I'm running it right above the tin, the rin... the rim tin. Jeez. So I'm just going to take this and move it along.",1,Minor,4,True,,0.7138964577656676,1.0,0.967337131500244,0.7197802197802198,1.0,diagnostic,F,A,,,0.55,0.68,1.0,3,1,1,light,ذا,انه,,exact,exact,speech
WMT_5216,Terminology Substitution,اللي,الذي,كان المكان اللي أقف فيه هو قاع البحر الداخلي الغربي، من حوالي 85 مليون عام. مايك إيفرهارت واحد من أبرز الخبراء على مستوى العالم في مجال دراسة السحالي المائية. كان الأفق عبارة عن محيط ممتد إلى أقصى حد يمكن تشوفونه، امتد الممر البحري إلى مئات الأميال من المكان اللي واقفين فيه. في الوقت الحالي، المناخ أصبح أكثر دفئًا، علشان كذا ما في أغطية جليدية قطبية.,كان المكان الذي أقف فيه هو قاع البحر الداخلي الغربي، منذ حوالي 85 مليون عام. مايك إيفرهارت واحد من أبرز الخبراء الرائدين على مستوى العالم في مجال دراسة السحالي المائية. كان الأفق عبارة عن محيط ممتد إلى أقصى حد يمكنكم رؤيته، حيث امتد الممر البحري إلى مئات الأميال من المكان الذي نقف فيه. في الوقت الحالي، أصبح المناخ أكثر دفئًا، لذا لا توجد أغطية جليدية قطبية.,"Where I'm standing would have been the bottom of the Western Interior Sea, about 85 million years ago. Mike Everhart is one of the world's leading experts on Mosasaurs. The horizon would have been ocean for as far as you could see, that the seaway stretched for hundreds of miles from where we're standing. At this time, the climate is warmer, so there are no polar ice caps.",1,Minor,4,True,,0.8690807799442897,1.0,0.9871202707290648,0.8704225352112676,1.0,diagnostic,F,A,,,0.55,0.68,1.0,2,0,2,light,اللي,الذي,,exact,exact,speech
WMT_5217,Terminology Substitution,من,منذ,كان المكان اللي أقف فيه هو قاع البحر الداخلي الغربي، من حوالي 85 مليون عام. مايك إيفرهارت واحد من أبرز الخبراء على مستوى العالم في مجال دراسة السحالي المائية. كان الأفق عبارة عن محيط ممتد إلى أقصى حد يمكن تشوفونه، امتد الممر البحري إلى مئات الأميال من المكان اللي واقفين فيه. في الوقت الحالي، المناخ أصبح أكثر دفئًا، علشان كذا ما في أغطية جليدية قطبية.,كان المكان الذي أقف فيه هو قاع البحر الداخلي الغربي، منذ حوالي 85 مليون عام. مايك إيفرهارت واحد من أبرز الخبراء الرائدين على مستوى العالم في مجال دراسة السحالي المائية. كان الأفق عبارة عن محيط ممتد إلى أقصى حد يمكنكم رؤيته، حيث امتد الممر البحري إلى مئات الأميال من المكان الذي نقف فيه. في الوقت الحالي، أصبح المناخ أكثر دفئًا، لذا لا توجد أغطية جليدية قطبية.,"Where I'm standing would have been the bottom of the Western Interior Sea, about 85 million years ago. Mike Everhart is one of the world's leading experts on Mosasaurs. The horizon would have been ocean for as far as you could see, that the seaway stretched for hundreds of miles from where we're standing. At this time, the climate is warmer, so there are no polar ice caps.",1,Minor,4,True,,0.8690807799442897,1.0,0.9871202707290648,0.8707865168539326,1.0,diagnostic,F,A,,,0.55,0.68,1.0,3,2,1,light,من,منذ,,exact,exact,speech
WMT_5228,Terminology Substitution,عن,في,راح نتكلم اليوم عن دفاع بن أفليك عن مقابلة. غريغ، ليش ما تكلمنا عن مقطع الفيديو اللي راح نشوفه. إيه، قبل أسبوعين، بن أفليك سوى مقابلة مدتها ساعتان مع هوارد ستيرن. اتكلم عن انفصاله عن زوجته السابقة وعائلته، ومعاناته من تبعات ذي الانفصال. رحبوا معانا ببن أفليك!,سنتحدث اليوم عن دفاع بن أفليك في مقابلة. غريغ، لم لا تحدثنا عن مقطع الفيديو الذي سنشاهده. نعم، إذًا قبل أسبوعين، أجرى بن أفليك مقابلة مدتها ساعتان مع هوارد ستيرن. تحدث عن انفصاله عن زوجته السابقة وعائلته، وعانى من بعض تبعاته. إذًا ها نحن أولاء، وها هو ذا، إنه بن أفليك!,"Today we're going to talk about Ben Affleck defending an interview. Greg, why don't you to tell us about the video we're going to watch. Yeah, so a couple of weeks ago, Ben Affleck went on a two-hour interview with Howard Stern. He talked about his breakup with his ex-wife and family, and he had some fallout from it, so here we go. Here he is, Ben Affleck!",1,Minor,4,True,,0.7063197026022305,1.0,0.9689520597457886,0.696629213483146,1.0,diagnostic,F,A,,,0.55,0.68,1.0,5,4,1,light,عن,في,,exact,exact,speech
WMT_5231,Total Omission,سوى,[OMITTED],راح نتكلم اليوم عن دفاع بن أفليك عن مقابلة. غريغ، ليش ما تكلمنا عن مقطع الفيديو اللي راح نشوفه. إيه، قبل أسبوعين، بن أفليك سوى مقابلة مدتها ساعتان مع هوارد ستيرن. اتكلم عن انفصاله عن زوجته السابقة وعائلته، ومعاناته من تبعات ذي الانفصال. رحبوا معانا ببن أفليك!,سنتحدث اليوم عن دفاع بن أفليك في مقابلة. غريغ، لم لا تحدثنا عن مقطع الفيديو الذي سنشاهده. نعم، إذًا قبل أسبوعين، أجرى بن أفليك مقابلة مدتها ساعتان مع هوارد ستيرن. تحدث عن انفصاله عن زوجته السابقة وعائلته، وعانى من بعض تبعاته. إذًا ها نحن أولاء، وها هو ذا، إنه بن أفليك!,"Today we're going to talk about Ben Affleck defending an interview. Greg, why don't you to tell us about the video we're going to watch. Yeah, so a couple of weeks ago, Ben Affleck went on a two-hour interview with Howard Stern. He talked about his breakup with his ex-wife and family, and he had some fallout from it, so here we go. Here he is, Ben Affleck!",1,Minor,1,True,,0.7063197026022305,1.0,0.9689520597457886,0.7174721189591078,1.0,diagnostic,F,A,,,0.55,0.5,0.8,1,0,0,light,سوي,[OMITTED],,exact,,speech
WMT_5232,Terminology Substitution,اتكلم,تحدث,راح نتكلم اليوم عن دفاع بن أفليك عن مقابلة. غريغ، ليش ما تكلمنا عن مقطع الفيديو اللي راح نشوفه. إيه، قبل أسبوعين، بن أفليك سوى مقابلة مدتها ساعتان مع هوارد ستيرن. اتكلم عن انفصاله عن زوجته السابقة وعائلته، ومعاناته من تبعات ذي الانفصال. رحبوا معانا ببن أفليك!,سنتحدث اليوم عن دفاع بن أفليك في مقابلة. غريغ، لم لا تحدثنا عن مقطع الفيديو الذي سنشاهده. نعم، إذًا قبل أسبوعين، أجرى بن أفليك مقابلة مدتها ساعتان مع هوارد ستيرن. تحدث عن انفصاله عن زوجته السابقة وعائلته، وعانى من بعض تبعاته. إذًا ها نحن أولاء، وها هو ذا، إنه بن أفليك!,"Today we're going to talk about Ben Affleck defending an interview. Greg, why don't you to tell us about the video we're going to watch. Yeah, so a couple of weeks ago, Ben Affleck went on a two-hour interview with Howard Stern. He talked about his breakup with his ex-wife and family, and he had some fallout from it, so here we go. Here he is, Ben Affleck!",1,Minor,4,True,,0.7063197026022305,1.0,0.9689520597457886,0.6981132075471699,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,اتكلم,تحدث,,exact,exact,speech
WMT_5233,Terminology Substitution,ومعاناته,وعانى,راح نتكلم اليوم عن دفاع بن أفليك عن مقابلة. غريغ، ليش ما تكلمنا عن مقطع الفيديو اللي راح نشوفه. إيه، قبل أسبوعين، بن أفليك سوى مقابلة مدتها ساعتان مع هوارد ستيرن. اتكلم عن انفصاله عن زوجته السابقة وعائلته، ومعاناته من تبعات ذي الانفصال. رحبوا معانا ببن أفليك!,سنتحدث اليوم عن دفاع بن أفليك في مقابلة. غريغ، لم لا تحدثنا عن مقطع الفيديو الذي سنشاهده. نعم، إذًا قبل أسبوعين، أجرى بن أفليك مقابلة مدتها ساعتان مع هوارد ستيرن. تحدث عن انفصاله عن زوجته السابقة وعائلته، وعانى من بعض تبعاته. إذًا ها نحن أولاء، وها هو ذا، إنه بن أفليك!,"Today we're going to talk about Ben Affleck defending an interview. Greg, why don't you to tell us about the video we're going to watch. Yeah, so a couple of weeks ago, Ben Affleck went on a two-hour interview with Howard Stern. He talked about his breakup with his ex-wife and family, and he had some fallout from it, so here we go. Here he is, Ben Affleck!",1,Minor,4,True,,0.7063197026022305,1.0,0.9689520597457886,0.7159090909090908,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,ومعاناته,وعاني,,exact,exact,speech
WMT_5240,Terminology Substitution,يحصل,يحدث,"الحين بتشوفون إن أي شيء يحصل وراء الكواليس ما هو بمهم لأن العرض راح يستمر. فيه هنا تعليق من لافلي ليتش تقول فيه إن الفيديو عجبها جدًا. وكتبت ""حبيت الأشياء اللي صارت خلف الكواليس، مثل السفر إلى المهرجان، والجو هناك، والطعام وما إلى ذلك. يوم في حياتكم، إن جاز التعبير"". كويس، أتمنى إن هذا الفيديو يكون نال إعجابكم وراح نعرض لكم المزيد حسب ما نقدر. جه وقت الغدا، وديب يحضر البيض المقلي. والخدعة هنا هي إضافة صفار بيض زياد له.","والآن ترون أن أي شيء يحدث وراء الكواليس ليس مهمًا لأن العرض سوف يستمر. ولدي هنا تعليق من لافلي ليتش تقول فيه إن الفيديو أعجبها كثيرًا. حيث كتبت /""أحببت الأشياء التي حدثت خلف الكواليس، مثل السفر إلى المهرجان، والجو هناك، والطعام وما إلى ذلك. يوم في حياتكم، إذا صح التعبير""/. حسنًا آمل أن يكون هذا الفيديو قد نال إعجابكم وسنعرض لكم المزيد قدر الإمكان. إذن حان الآن وقت الغداء، وها هو ديب يحضر بعض البيض المخفوق. والخدعة هنا هي إضافة المزيد من صفار البيض إليه.","And now you see that whatever happens backstage, it doesn't matter because the show will go on. And I got a comment from Lovely Lych that she really liked the video. And she writes, ""I liked the behind-the-scenes things, like traveling to the festival, the atmosphere there, the food and stuff. A day in your life, so to speak."" So I hope you liked this video and we'll show you as much as possible. So now it's time for lunch, and Deep is making some scrambled eggs. And the trick here is to add an extra egg yolk to it.",1,Minor,4,True,,0.7352297592997812,1.0,0.9564242959022522,0.7373068432671082,1.0,diagnostic,F,A,,,0.55,0.68,1.0,1,0,1,light,يحصل,يحدث,,exact,exact,speech
WMT_5242,Terminology Substitution,راح,سوف,"الحين بتشوفون إن أي شيء يحصل وراء الكواليس ما هو بمهم لأن العرض راح يستمر. فيه هنا تعليق من لافلي ليتش تقول فيه إن الفيديو عجبها جدًا. وكتبت ""حبيت الأشياء اللي صارت خلف الكواليس، مثل السفر إلى المهرجان، والجو هناك، والطعام وما إلى ذلك. يوم في حياتكم، إن جاز التعبير"". كويس، أتمنى إن هذا الفيديو يكون نال إعجابكم وراح نعرض لكم المزيد حسب ما نقدر. جه وقت الغدا، وديب يحضر البيض المقلي. والخدعة هنا هي إضافة صفار بيض زياد له.","والآن ترون أن أي شيء يحدث وراء الكواليس ليس مهمًا لأن العرض سوف يستمر. ولدي هنا تعليق من لافلي ليتش تقول فيه إن الفيديو أعجبها كثيرًا. حيث كتبت /""أحببت الأشياء التي حدثت خلف الكواليس، مثل السفر إلى المهرجان، والجو هناك، والطعام وما إلى ذلك. يوم في حياتكم، إذا صح التعبير""/. حسنًا آمل أن يكون هذا الفيديو قد نال إعجابكم وسنعرض لكم المزيد قدر الإمكان. إذن حان الآن وقت الغداء، وها هو ديب يحضر بعض البيض المخفوق. والخدعة هنا هي إضافة المزيد من صفار البيض إليه.","And now you see that whatever happens backstage, it doesn't matter because the show will go on. And I got a comment from Lovely Lych that she really liked the video. And she writes, ""I liked the behind-the-scenes things, like traveling to the festival, the atmosphere there, the food and stuff. A day in your life, so to speak."" So I hope you liked this video and we'll show you as much as possible. So now it's time for lunch, and Deep is making some scrambled eggs. And the trick here is to add an extra egg yolk to it.",1,Minor,4,True,,0.7352297592997812,1.0,0.9564242959022522,0.7400881057268722,1.0,diagnostic,F,A,,,0.55,0.68,1.0,2,0,1,light,راح,سوف,,exact,exact,speech
WMT_5243,Terminology Substitution,فيه,ولدي,"الحين بتشوفون إن أي شيء يحصل وراء الكواليس ما هو بمهم لأن العرض راح يستمر. فيه هنا تعليق من لافلي ليتش تقول فيه إن الفيديو عجبها جدًا. وكتبت ""حبيت الأشياء اللي صارت خلف الكواليس، مثل السفر إلى المهرجان، والجو هناك، والطعام وما إلى ذلك. يوم في حياتكم، إن جاز التعبير"". كويس، أتمنى إن هذا الفيديو يكون نال إعجابكم وراح نعرض لكم المزيد حسب ما نقدر. جه وقت الغدا، وديب يحضر البيض المقلي. والخدعة هنا هي إضافة صفار بيض زياد له.","والآن ترون أن أي شيء يحدث وراء الكواليس ليس مهمًا لأن العرض سوف يستمر. ولدي هنا تعليق من لافلي ليتش تقول فيه إن الفيديو أعجبها كثيرًا. حيث كتبت /""أحببت الأشياء التي حدثت خلف الكواليس، مثل السفر إلى المهرجان، والجو هناك، والطعام وما إلى ذلك. يوم في حياتكم، إذا صح التعبير""/. حسنًا آمل أن يكون هذا الفيديو قد نال إعجابكم وسنعرض لكم المزيد قدر الإمكان. إذن حان الآن وقت الغداء، وها هو ديب يحضر بعض البيض المخفوق. والخدعة هنا هي إضافة المزيد من صفار البيض إليه.","And now you see that whatever happens backstage, it doesn't matter because the show will go on. And I got a comment from Lovely Lych that she really liked the video. And she writes, ""I liked the behind-the-scenes things, like traveling to the festival, the atmosphere there, the food and stuff. A day in your life, so to speak."" So I hope you liked this video and we'll show you as much as possible. So now it's time for lunch, and Deep is making some scrambled eggs. And the trick here is to add an extra egg yolk to it.",1,Minor,4,True,,0.7352297592997812,1.0,0.9564242959022522,0.7417218543046358,1.0,diagnostic,F,A,,,0.55,0.68,1.0,3,2,1,light,فيه,ولدي,,exact,exact,speech
