fold,sample_id,Sentence_ID,Sub-Subtype,predicted_label,correct,confidence
3,GOLD_0358,2014/s/2014/943/84:1,Total Omission,Total Omission,True,0.9995019435882568
3,GOLD_0359,2014/s/2014/943/84:1,Total Omission,Total Omission,True,0.9994375109672546
3,GOLD_0360,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9955427050590515
3,GOLD_0361,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9954433441162109
3,GOLD_0362,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9953592419624329
3,GOLD_0363,2012/s/2012/373/521:1,Total Omission,Total Omission,True,0.9954326152801514
3,GOLD_0364,2005/s/2005/625/226:5,Total Omission,Total Omission,True,0.9747929573059082
3,GOLD_0365,2005/s/2005/625/226:5,Total Omission,Total Omission,True,0.9815441370010376
3,GOLD_0366,2005/s/2005/625/226:5,Total Omission,Total Omission,True,0.974507212638855
3,GOLD_0367,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9941462278366089
3,GOLD_0368,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9943044781684875
3,GOLD_0369,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9941462278366089
3,GOLD_0370,2000/s/2000/489/20:4,Total Omission,Total Omission,True,0.9952829480171204
3,GOLD_0371,2008/s/2008/251/40:4,Total Omission,Total Omission,True,0.9946650266647339
3,GOLD_0373,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9933986663818359
3,GOLD_0374,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9927458167076111
3,GOLD_0375,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9933986663818359
3,GOLD_0376,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9933986663818359
3,GOLD_0377,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9927458167076111
3,GOLD_0378,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9933986663818359
3,GOLD_0379,2014/s/2014/943/35:3,Wrong Word Order,Wrong Word Order,True,0.9889773726463318
3,GOLD_0380,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.9970815777778625
3,GOLD_0381,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.9971936941146851
3,GOLD_0382,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.9970815777778625
3,GOLD_0383,2014/s/prst/2014/3/789:2,Wrong Word Order,Wrong Word Order,True,0.9964858293533325
3,GOLD_0384,2014/s/prst/2014/3/1073:1,Wrong Word Order,Register Mismatch,False,0.922183096408844
3,GOLD_0385,2012/s/2012/245/16:1,Wrong Word Order,Terminology Substitution,False,0.8122024536132812
3,GOLD_0391,2005/s/2005/690/14:3,Progressive to Perfective,Progressive to Perfective,True,0.9986608028411865
3,GOLD_0392,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.996806263923645
3,GOLD_0393,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.9970128536224365
3,GOLD_0394,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.9966733455657959
3,GOLD_0395,2011/s/2011/463/142:1,Progressive to Perfective,Progressive to Perfective,True,0.9966733455657959
3,GOLD_0396,2004/s/2004/170/40:1,Progressive to Perfective,Progressive to Perfective,True,0.9991003274917603
3,GOLD_0410,2005/s/2005/699/320:3,Tanween Omission,Tanween Omission,True,0.9979536533355713
3,GOLD_0411,2005/s/2005/699/320:3,Tanween Omission,Tanween Omission,True,0.9983906745910645
3,GOLD_0412,2005/s/2005/699/320:3,Tanween Omission,Tanween Omission,True,0.9983906745910645
3,GOLD_0413,2014/s/2014/919/26:2,Tanween Omission,Tanween Omission,True,0.9975374937057495
3,GOLD_0414,2014/s/2014/919/26:2,Tanween Omission,Tanween Omission,True,0.9977043271064758
3,GOLD_0415,2014/s/2014/919/26:2,Tanween Omission,Tanween Omission,True,0.9977043271064758
3,GOLD_0419,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.9939753413200378
3,GOLD_0420,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.9951617121696472
3,GOLD_0421,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.9935298562049866
3,GOLD_0422,2009/s/res/1904_2009_/23:1,Invalid Pattern,Invalid Pattern,True,0.9946627616882324
3,GOLD_0423,2011/s/2011/245/51:2,Adjective to Noun,Adjective to Noun,True,0.9764042496681213
3,GOLD_0424,2011/s/2011/245/51:2,Adjective to Noun,Adjective to Noun,True,0.9737846255302429
3,GOLD_0425,2011/s/2011/245/51:2,Adjective to Noun,Adjective to Noun,True,0.9764042496681213
3,GOLD_0430,2002/s/2002/169/93:5,Passive to Active Voice,Passive to Active Voice,True,0.9984700083732605
3,GOLD_0431,2002/s/2002/169/93:5,Passive to Active Voice,Passive to Active Voice,True,0.9987717270851135
3,GOLD_0432,2002/s/2002/169/93:5,Passive to Active Voice,Passive to Active Voice,True,0.9984700083732605
